"In 2011 , Joly competed in the primaries of Europe Écologie-The Greens against Nicolas Hulot , Stéphane Lhomme and Henri Stoll to represent the party at the 2012 French presidential election .","However , the party faced with another ecologist party : Ecology Generation led by Brice Lalonde , environment minister of President François Mitterrand and allied with the Socialist Party ( PS ) .","In the following presidential election of 1995 , Dominique Voynet polled a modest 3.8 % but , in due to the marginalisation of Ecology Generation , the Greens captured the leadership into the family of the French political ecology .","In the 2007 French presidential election , les Verts nominated Dominique Voynet .","In 2006 , Jospin made it known that he was available to be the Socialist candidate for the 2007 French presidential election , but when Ségolène Royal became ascendant in the polls , he declined to enter the 2006 French Socialist Party presidential primary in order not to "" divide the party .",He announced in 2015 his intention to contest his party 's primary election ahead of the 2017 French presidential election .
"On 5 May 2013 , Temaru 's Union for Democracy party lost the 2013 French Polynesian legislative election to Gaston Flosse ' s pro-autonomy but anti-independence Tahoera 'a Huiraatira party ; obtaining only 11 seats against the party of Gaston Flosse , with 38 seats , and the autonomist party A Ti 'a Porinetia with 8 seats .","In the decades after independence , the English-oriented Vanua 'aku Party and the French-oriented Union of Moderate Parties fragmented into numerous smaller parties , defined increasingly by personality politics rather than ideology .","On 28 March 2004 the ruling Union for a Popular Movement party suffered an important defeat during the 2004 French regional elections , with all but one "" région "" out of 22 of mainland France going to the opposition ( PS , French Communist Party , Les Verts ) .","In the 2007 French legislative election , the party won eight seats , including a seat in French Guiana ( Taubira ) and Saint-Pierre-et-Miquelon .","In the 2008 New Zealand general election the Māori Party retained all four of the seats it won in 2005 , and won an additional seat , when Rahui Katene won Te Tai Tonga from Labour .","Shortly before the 1982 parliamentary elections the Comorian Union for Progress ( Uzdima ) had been declared the sole legal party , and won 37 of the 38 seats , with the remaining one going to an independent ."
"The Rally ( ; from 2004 to 2014 Rally-UMP ) is a conservative political party in New Caledonia , strongly supportive of the France status of the region ; it is affiliated with the French party Les Republicains .","Contemporary French politics are characterised by two politically opposed groupings : one left-wing , centred on the French Socialist Party , and the other right-wing , centred previously around the Rally for the Republic and its successor the Union for a Popular Movement , today called Les Republicains .","Since then , the government alternated between a left-wing coalition ( composed of the French Socialist Party ( PS ) , the French Communist Party ( PCF ) and more recently "" Les Verts "" , the Greens ) and a right-wing coalition ( composed of Jacques Chirac ' s Rally for the Republic ( RPR ) , later replaced by the Union for a Popular Movement ( UMP ) , and the Union for French Democracy , UDF ) .","At the 2002 French legislative election , DL competed in alliance with the Rally for the Republic and other Chirac supporters as the Union for the Presidential Majority ( UMP ) .","The UDF was most frequently a junior partner in coalitions with the Gaullist Rally for the Republic ( RPR ) and its successor party , the Union for a Popular Movement ( UMP ) .","After Chirac 's re-election in 2002 , most radicals participated to the creation of his new party , the Union for a Popular Movement ( UMP ) ."
"In an op-ed published in both the "" Financial Times "" and "" Les Échos "" in November 2014 , Oettinger questioned whether President François Hollande had the "" willingness to act "" to reform the French economyPeter Spiegel ( 20 November 2014 ) , "" .",The former French President François Hollande had called for the EU to be reformed and for a scaling back of its power .,"Indeed , Nicolas Sarkozy , president of the Union for a Popular Movement ( UMP - the right wing party ) , Interior Minister , former Finance Minister and former President , had previously promised that the share owned by the French government in Gaz de France would never go below 70 % .","In October 2016 , French President François Hollande said : "" When the ( European ) Commission goes after Google or digital giants which do not pay the taxes they should in Europe , America takes offence .","After the triumph of the Left in the 2004 French regional elections , Hollande was cited as a potential presidential candidate , but the Socialists were divided on the European Constitution , and Hollande 's support for the ill-fated "" Yes "" position in the French referendum on the European constitution caused friction within the party .",""" Accusing both candidates of surrendering to Europe and financial markets , she asked : "" Who between Francois Hollande and Nicolas Sarkozy will impose the austerity plan in the most servile way ? Who will submit the best to the instructions of the International Monetary Fund ( IMF ) , the European Central Bank ( ECB ) or the European Commission ? ."
"On 28 June 2011 , Martine Aubry announced she would seek the Socialist nomination to run in the 2012 French presidential election , ultimately losing to François Hollande , her predecessor as First Secretary .","In 2006 , Jospin made it known that he was available to be the Socialist candidate for the 2007 French presidential election , but when Ségolène Royal became ascendant in the polls , he declined to enter the 2006 French Socialist Party presidential primary in order not to "" divide the party .","In the 2012 French presidential election , François Hollande , candidate of the Socialist Party , defeated Sarkozy by a 3.2 % margin .","In 2011 , Hollande announced that he would be a candidate in the primary election to select the Socialist Party presidential nominee ; he won the nomination and was 2012 French presidential election President of France on 6 May 2012 during the second round of voting with 51.6 % of the vote against incumbent Nicolas Sarkozy .","She won the 2006 French Socialist Party presidential primary , becoming the first woman in France to be nominated as a presidential candidate by a major party .","In 2008 , Royal narrowly lost to Martine Aubry in the Socialist Party 's election for First Secretary at the Party 's Reims Congress ."
"In 2017 Davis was found to have breached BBC rules on due impartiality in coverage of the 2017 French presidential election on "" Newsnight "" , giving the impression that he favoured Emmanuel Macron over Marine Le Pen .","Just before the 2017 French presidential election , Žižek stated that one could not choose between Emmanuel Macron and Marine Le Pen , arguing that the neoliberalism of Macron just gives rise to neofascism anyway .","Farage initially endorsed Nicolas Dupont-Aignan of Debout la France , another party of the Alliance for Direct Democracy in Europe , and later supported Marine Le Pen of the National Front , for the second round of the 2017 French presidential election .","Farage said that the basis for his endorsement of Le Pen was his belief that she would be more sympathetic to the UK following Brexit , in contrast to the pro-European Emmanuel Macron .","It was speculated that Bayrou would be a candidate in the 2017 French presidential election , but he decided not to run and instead supported Emmanuel Macron , who - after winning the election - named him Minister of State and Minister of Justice in the Philippe Government .","On 22 February 2017 , Bayrou announced that he would not contest the 2017 French presidential election , instead endorsing the centrist candidate Emmanuel Macron of En Marche ! ."
"In 2018 , Cook invited Jackson to accompany him to the U.S. state dinner held at the White House on April 24 for Emmanuel Macron , the president of France .","Shortly after taking office , Roosevelt invited Booker T. Washington to dinner at the White House .","In 1824 , President James Monroe invited him to the United States as the nation 's guest , and he visited all 24 states in the union and met a rapturous reception .",The state dinner in his honor hosted by President Ulysses S. Grant was the first White House state dinner ever held .,""" On 21 February 2018 , Weah made his first official visit outside Africa , to France , meeting French President Emmanuel Macron .","On 6 November 2007 , Douste-Blazy was among the guests invited to the state dinner hosted by President George W. Bush in honor of President Nicolas Sarkozy at the White House ."
"In May 2016 , Guigou joined 16 French female politicians - including Christine Lagarde and Fleur Pellerin - in calling for an end to "" immunity "" for sexist male politicians in an open letter published in the "" Journal de Dimanche "" newspaper .","The two female Presidents were Simone Veil MEP in 1979 ( first President of the elected Parliament ) and Nicole Fontaine MEP in 1999 , both Frenchwomen .","Some commentators , such as Jean-Marc Ayrault , head of the National Assembly group of the Socialist Party , have argued that Juppé , in this judicial group , paid for a wider responsibility than his own .. News.tf1.fr. Retrieved 9 April 2011 .","Described as more democratic and republican than her nationalist father , Jean-Marie Le Pen , the previous leader of the FN , she has attempted to shift the party 's image , based on reformulated policy positions , and has changed some political positions of the party , advocating for civil union s for same-sex couples , accepting unconditional abortion and withdrawing the death penalty from her platform .","In her first appearance as a main guest on "" À vous de juger "" , on 9 December 2010 , she was questioned on economic , social and immigration issues by Chabot and political commentator Alain Duhamel ; she then took part in debates , first with the socialist Mayor of Évry Manuel Valls and then Rachida Dati , Minister of Justice .","She has been seating in the Assembly ever since , except when she sat in the government ; this is due to the French law on "" Cumul des mandats "" ( literally : "" accumulation of mandates "" ) that prohibit cabinet ministers from simultaneously serving as deputies in the French National Assembly ; her alternate as Deputy was Daniel Poulou , who served from 1993 to 1995 and again from 2002 to 2011 when she served as Cabinet Minister ."
"On 21 August 2016 , Montebourg announced that he intended to seek again the 2017 French Socialist Party presidential primary for the 2017 French presidential election .","In 2006 , Jospin made it known that he was available to be the Socialist candidate for the 2007 French presidential election , but when Ségolène Royal became ascendant in the polls , he declined to enter the 2006 French Socialist Party presidential primary in order not to "" divide the party .",He announced in 2015 his intention to contest his party 's primary election ahead of the 2017 French presidential election .,"In August 2016 , he announced his candidacy for 2016 Republican presidential primary in November 2016 , but only came in third place behind François Fillon and Alain Juppé .","In 2011 , Hollande announced that he would be a candidate in the primary election to select the Socialist Party presidential nominee ; he won the nomination and was 2012 French presidential election President of France on 6 May 2012 during the second round of voting with 51.6 % of the vote against incumbent Nicolas Sarkozy .","On 16 November , Royal defeated Laurent Fabius and Dominique Strauss-Kahn in the French Socialist Party primary , becoming the party 's candidate for the 2007 2007 French presidential election ."
"After Hollande was elected President of the French Republic , Montebourg was appointed as Minister of Industrial Renewal in the government of Prime Minister Jean-Marc Ayrault on 16 May 2012 .",This is the third time in the history of Fifth Republic ( after Michel Debré and Laurent Fabius ) that a former Prime Minister returned as a Minister in another government ( although some Presidents of the Council of the Fourth Republic were Ministers of the Fifth Republic ) .,"In 2011 , Hollande announced that he would be a candidate in the primary election to select the Socialist Party presidential nominee ; he won the nomination and was 2012 French presidential election President of France on 6 May 2012 during the second round of voting with 51.6 % of the vote against incumbent Nicolas Sarkozy .","Hollande was inaugurated on 15 May 2012 , and shortly afterwards appointed Jean-Marc Ayrault to be his Prime Minister .",He was removed from this position alongside Economy Minister Arnaud Montebourg when they both publicly opposed the government economic policy .,"On 16 May 2012 , Hamon was appointed Junior Minister for the Social Economy at the French Ministry of the Economy , Finance , and External Trade by President François Hollande ."
"In April 2012 , she wrote about the first round of the 2012 French presidential election a few days earlier and identified Front National leader Marine Le Pen as "" notably "" "" basically on the left "" while also labelling Le Pen as "" demagogic .","Just before the 2017 French presidential election , Žižek stated that one could not choose between Emmanuel Macron and Marine Le Pen , arguing that the neoliberalism of Macron just gives rise to neofascism anyway .","King supported French right-wing populist politician , leader of the Front National Marine Le Pen in the 2017 French presidential election .","Described as more republican than her nationalist father , Le Pen has led a movement of "" de-demonization of the National Front "" to soften its image , A vocal opponent of the United States and NATO , she has pledged to remove France from their spheres of influence .",""" Eric Zemmour , journalist for the conservative newspaper "" Le Figaro "" , wrote during the 2012 French presidential election that the FN had become a left-wing party under the influence of adviser Florian Philippot .","Following the increase in support for the FN in the presidential election , Le Pen announced the formation an electoral coalition to contest the 2012 French legislative election called the Rassemblement bleu Marine ."
"A member of the Union for a Popular Movement ( UMP ) party until January 2007 , he then founded the Gaullist and souverainist party Debout la France ( DLF ; "" France Arise "" ) in November 2008 , named Debout la République until October 2014 and which is closely linked to the European political party Europeans United for Democracy .","Following the election , he became a member of the Union for a Popular Movement ( UMP ) .","In the 2007 French presidential election , he supported the Union for a Popular Movement ( UMP ) candidate Nicolas Sarkozy , despite having been a minister in a socialist government , and being a member of the Radical Party of the Left ( PRG ) .","After these problems , most members of the CPNT have joined the Union for a Popular Movement ( UMP ) or the Movement for France , but the party is still in existence , and nominated Frédéric Nihous , a hunter from Northern France , as a candidate in the 2007 French presidential election .",He was the leader of the Union for a Popular Movement ( UMP ) party from 2004 to 2007 .,"Once a member of the Union for French Democracy political party , he now leads a party called the Mouvement pour la France , which has enjoyed some success in elections for the European Parliament ."
He ran for President of France in 2012 French presidential election and 2017 French presidential election and endorsed the runner-up Marine Le Pen in the 2017 second round .,"At the 2002 French presidential election , he won 82.2 % of the vote in the second round against the far-right candidate , Jean-Marie Le Pen .",He was one of the twelve official candidates in the 2007 French presidential election .,He announced in 2015 his intention to contest his party 's primary election ahead of the 2017 French presidential election .,"Parallels are often drawn with the situation in France two years later , when far-right Front National Party leader Jean-Marie Le Pen similarly drew the second largest number of votes and was elevated , but defeated , in the presidential run-off against Jacques Chirac .",) is a French politician who served as a minister in the 1980s and 1990s best known for his candidacy in the 2002 French presidential election .
"On December 31 , 2013 , he was awarded the highest French distinction , being made a Chevalier of the Legion of Honor by decree of President François Hollande .Operations .","Eastwood received considerable critical praise in France for several films , and was awarded two of France 's highest civilian honors : in 1994 , he became a recipient of the Commander of the Ordre des Arts et des Lettres , and in 2007 , was awarded the Legion of Honour medal .","The France awarded him the Croix de Guerre , the Medaille Militaire and the Legion of Honour .","He also was named a Chevalier of the France Légion d 'honneur , Among the world 's peacemakers : an epitome of the Interparliamentary Union edited by Hayne Davis , 1908 won the Norway Knighthood of Saint Olaf and was knighted in 1907 .","From France he accepted the grand cordon of the Legion of Honour , and was later enabled to negotiate a loan .","In March 2011 , he was bestowed with the France Legion of Honour ."
"François Charles Armand Fillon ( He was the nominee of the Republicans ( previously known as the Union for a Popular Movement ) , the country 's largest centre-right political party , for the 2017 French presidential election .","In the 2007 French presidential election , he supported the Union for a Popular Movement ( UMP ) candidate Nicolas Sarkozy , despite having been a minister in a socialist government , and being a member of the Radical Party of the Left ( PRG ) .",He announced in 2015 his intention to contest his party 's primary election ahead of the 2017 French presidential election .,"He came in second place in the first open primary of the right and centre , and in the run-off , he lost to François Fillon .",Juppé has announced his intention to contest the 2016 Republicans ( formerly UMP ) internal election which will decide who will be the candidate of the right-wing for the 2017 French presidential election .,"In August 2016 , he announced his candidacy for 2016 Republican presidential primary in November 2016 , but only came in third place behind François Fillon and Alain Juppé ."
Fillon resigned upon Sarkozy 's defeat by François Hollande in the 2012 French presidential election .,She announced her resignation in May 2012 after being appointed to the new cabinet appointed by President François Hollande .,Sarkozy was defeated in 2012 French presidential election .,"Endorsing Nicolas Sarkozy for the 2012 French presidential election , he deplored the role of biased media in the campaign and dismissed François Hollande "" s economic program as "" "" dangerous "" .","In the 2012 French presidential election , François Hollande , candidate of the Socialist Party , defeated Sarkozy by a 3.2 % margin .","In 2011 , Hollande announced that he would be a candidate in the primary election to select the Socialist Party presidential nominee ; he won the nomination and was 2012 French presidential election President of France on 6 May 2012 during the second round of voting with 51.6 % of the vote against incumbent Nicolas Sarkozy ."
"Following the defeat of Nicolas Sarkozy to François Hollande in the 2012 French presidential election , Fillon resigned on 10 May .",Nicolas Sarkozy was elected President of France in 2007 French presidential election .,Sarkozy was defeated in 2012 French presidential election .,"Endorsing Nicolas Sarkozy for the 2012 French presidential election , he deplored the role of biased media in the campaign and dismissed François Hollande "" s economic program as "" "" dangerous "" .","In the 2012 French presidential election , François Hollande , candidate of the Socialist Party , defeated Sarkozy by a 3.2 % margin .","In 2011 , Hollande announced that he would be a candidate in the primary election to select the Socialist Party presidential nominee ; he won the nomination and was 2012 French presidential election President of France on 6 May 2012 during the second round of voting with 51.6 % of the vote against incumbent Nicolas Sarkozy ."
"Only 11 days before the first round of the 2012 French presidential election , Lauvergeon accused Sarkozy in an interview with French weekly "" L 'Express "" of having tried to sell an atomic reactor to Libyan leader Muammar Gaddafi until mid-2010.Paul Taylor ( 11 April 2012 ) , "" .","Endorsing Nicolas Sarkozy for the 2012 French presidential election , he deplored the role of biased media in the campaign and dismissed François Hollande "" s economic program as "" "" dangerous "" .","In March 2011 , after having been criticized for his unwillingness to support the Egyptian and Tunisian revolutions , and persuaded by the philosopher Bernard-Henri Levy to have France actively engage against the forces of the Libyan leader , Muammar Gaddafi , Nicolas Sarkozy was amongst the first Heads of State to demand the resignation of Gaddafi and his government , which was then fighting a civil war in Libya .","On 10 March 2011 , Nicolas Sarkozy welcomed to the Elysee Palace , three emissaries from the National Transitional Council ( NTC ) , brought to him by Bernard-Henri Levy who mediated at the meeting .","In 2011 , Hollande announced that he would be a candidate in the primary election to select the Socialist Party presidential nominee ; he won the nomination and was 2012 French presidential election President of France on 6 May 2012 during the second round of voting with 51.6 % of the vote against incumbent Nicolas Sarkozy .","Following the first round of the 2007 presidential election , he called on voters to vote for Union for a Popular Movement ( UMP ) candidate Nicolas Sarkozy to counter the Socialist Party ' s candidate Ségolène Royal and the left ."
"In that study , it was revealed that the French citizens that saw the price of their houses stagnate or drop , were much more likely to vote for Marine Le Pen in the 2017 French presidential election .","During the 2017 French legislative election , the FN received 13.02 % of the vote , which represented a disappointment compared to the 13.07 % of the 2012 elections .","Le Pen 's survival into the runoff of 2002 had many observers worried this time , but in the 2007 French presidential election Le Pen finished a distant fourth .","Just before the 2017 French presidential election , Žižek stated that one could not choose between Emmanuel Macron and Marine Le Pen , arguing that the neoliberalism of Macron just gives rise to neofascism anyway .","Following the increase in support for the FN in the presidential election , Le Pen announced the formation an electoral coalition to contest the 2012 French legislative election called the Rassemblement bleu Marine .","Before the run-off took place , it was compared to the 2002 French presidential election , where the splintering of the left-wing vote similarly led to a run-off between the moderate Jacques Chirac and the far-right Jean-Marie Le Pen ."
"François Claude Pierre René Baroin ( born 21 June 1965 , in Paris ) is a French politician , who served as Finance Minister from 2011 to 2012 , following a stint as Minister of the Budget in the François Fillon III government .","He became Minister of Finance in the Pierre Waldeck-Rousseau Cabinet , and after its fall it was not until the Clemenceau Ministry of 1906 that he returned to office , once more with the portfolio of Finance .","At the same time , from 1993 to 1995 , he was Minister for the Budget and spokesman for the executive in the cabinet of Prime Minister Édouard Balladur .","François Bayrou ( , born 25 May 1951 ) is a French centrist politician and the president of the Democratic Movement ( MoDem ) , who was a candidate in the 2002 French presidential election , 2007 French presidential election and 2012 French presidential election French presidential elections .","On 16 May 2012 , Hamon was appointed Junior Minister for the Social Economy at the French Ministry of the Economy , Finance , and External Trade by President François Hollande .","Roselyne Bachelot-Narquin , generally known as Roselyne Bachelot ( born 24 December 1946 ) is a French politician , former Minister of Solidarity and Social Cohesion , and a member of the Union for a Popular Movement , which is part of the European People 's Party ."
"On 23 June 2015 , WikiLeaks published documents under the name of "" Espionnage Élysée , "" which showed that NSA spied on the French government , including but not limited to then President François Hollande and his predecessors Nicolas Sarkozy and Jacques Chirac .","In early 2013 , documents provided by Edward Snowden were published by "" The Washington Post "" and "" The Guardian "" , 31 Oct 2013 , Lorenzo Franceschi-Bicchierai , mashable.com","Two internal NSA newsletters from January 2011 and July 2012 , published as part of the Edward Snowden -revelations by the website "" The Intercept "" on 3 August 2015 , for the first time confirmed that NSA used the code word ECHELON and provided some details about the scope of the program : ECHELON was part of an umbrella program code name d FROSTING , which was established by the NSA in 1966 to collect and process data from communications satellites .","As revealed by Edward Snowden in "" The Guardian "" , GCHQ spied on foreign politicians visiting the 2009 G-20 London Summit by eavesdropping phonecalls and emails and monitoring their computers , and in some cases even ongoing after the summit via keylogger s that had been installed during the summit .","In early 2012 , WikiLeaks began publishing the Global Intelligence Files , a trove of e-mails obtained via a hack by Anonymous and Jeremy Hammond .","In 2013 , the NSA had many of its secret surveillance programs revealed to the public by Edward Snowden , a former NSA contractor ."
"On March 1 , 2019 , French minister of Higher Education Frédérique Vidal complained to the Polish government for the fact that the The New Polish School of Holocaust Scholarship seminar held at the School for Advanced Studies in the Social Sciences , in Paris , has been roughly disrupted "" on a very organized manner "" by Polish activists for the "" Gazeta Polska "" weekly .","Again at Dumézil 's recognition , in October 1958 Foucault arrived in the capital of Polish People 's Republic , Warsaw and was placed in charge of the University of Warsaw ' s Centre Français .","Somewhat dissatisfied with French education , Nastasă ( 2003 ) , pp. 154 , 233-234 ; ( 2007 ) , pp. 179-180 , 201-202 Iorga presented his dissertation and , in 1893 , left for the German Empire , attempting to enlist in the University of Berlin ' s Ph.D. program .","Similar information can be found , among others , in a telegram sent by the Polish Chargé d 'Affaires in Switzerland to the Ministry of Foreign Affairs in London dating from 26 September 1940 : "" It 's believed that Moscow professor Bartel has intention to create the Red Government of Poland .","In 2001 , he was appointed as a tenured professor of political science at Sciences Po , where he created the Middle East and Mediterranean Program , and the EuroGolfe Forum. of which he was the general editor , at Presses Universitaires de France , for his PhD graduates to publish their first book after their dissertation .","His superior , Minister of National Education Roman Giertych , has stated that the theory of evolution would continue to be taught in Polish schools , "" as long as most scientists in our country say that it is the right theory ."
"On 17 December 2015 , Michel Sapin , French Finance Minister , said that Lagarde could stay on as head of the IMF , despite being charged with criminal negligence .","On 2 December 2014 , Netanyahu fired two of his ministers , Finance Minister Yair Lapid , who heads the centrist Yesh Atid party and Justice Minister Tzipi Livni , who heads Hatnua .",He was appointed by Chancellor Angela Merkel ( CDU ) to the position on 14 March 2018 and also serves as the Federal Minister of Finance .,He then pushed forward Socialist Dominique Strauss-Kahn as European nominee to the International Monetary Fund ( IMF ) .,""" Accusing both candidates of surrendering to Europe and financial markets , she asked : "" Who between Francois Hollande and Nicolas Sarkozy will impose the austerity plan in the most servile way ? Who will submit the best to the instructions of the International Monetary Fund ( IMF ) , the European Central Bank ( ECB ) or the European Commission ? .","In 2012 , following the resignation of Jean-Claude Juncker as president of the 17 euro zone finance ministers , known as the Eurogroup , suggestions soon gathered pace that Chancellor Angela Merkel was pressing for Schäuble to take up the position ; the job later went to Jeroen Dijsselbloem instead ."
"This would include ( socialist ) Maurice Barrès , ( communardes ) Henri Rochefort and Gustave Paul Cluseret , ( Blanquists ) Charles Bernard and Antoine Jourde , among others.Zeev Sternhell , "" La Droite Révolutionaire , les origines françaises du fascisme , 1885-1914 "" ( Paris : Ed. du Seuil , 1978 ) Robert Lynn Fuller , "" The Origins of the French Nationalist Movement , 1886-1914 "" ( McFarland , 2012 )",""" Zeev Sternhell , "" Neither Right nor Left : Fascist Ideology in France "" , Princeton University Press , Princeton , 1996 , p.5. .","Outside of this , individual fascistic activists such as Maurice Bardèche ( brother-in-law of Robert Brasillach ) , as well as SS-veterans Saint-Loup and René Binet , were active in France and involved in the European Social Movement and later the New European Order , alongside similar groups from across Europe .","During the 1930s - especially after the 6 February 1934 crisis Bruno Goyet , "" Charles Maurras "" , Presses de Sciences Po , 1999 , p.73 - many of Action Française members turned to fascism , such as Robert Brasillach , Lucien Rebatet , Abel Bonnard , Paul Chack , and Claude Jeantet .","In 1899 , Maurice Pujo and Henri Vaugeois left the nationalist mouvement "" Ligue de la Patrie française "" and established a new movement , called "" Action française "" , and a new journal , "" Revue de l 'Action française "" .","Zeev Sternhell traces the roots of fascism to revolutionary far-left French movements , adding a branch , called the ' revolutionary right ' , to the three traditional right-wing families cited by René Rémond - legitimism , Orleanism , and Bonapartism ."
"Since her election as the leader of the party in 2011 , the popularity of the FN continued to grow apace as the party won several municipalities at the 2014 municipal elections ; it topped the poll in France at the 2014 European Parliament election in France with 25 % of the vote ; and again won more votes than any other party in the 2015 departmental elections .","The FN received 33.9 % of the votes in the 2017 French presidential election , making it the largest Eurosceptic party in France .","In the 2014 European Parliament election in France , the National Front won the elections with 24.85 % of the vote , a swing of 18.55 % , winning 24 seats , up from 3 previously .","During the 2017 French legislative election , the FN received 13.02 % of the vote , which represented a disappointment compared to the 13.07 % of the 2012 elections .","In the 2014 European Parliament election in France , the party received 13.98 % of the vote on a joint list with the PS , electing one MEP Virginie Rozière , who joined the Progressive Alliance of Socialists and Democrats ( S & amp ; D ) group with PS MEPs .","She won the leadership of the FN in 2011 , with 67.65 % of the vote , defeating Bruno Gollnisch and succeeding her father , who had been president of the party since he founded it in 1972 ."
She was also Assistant General Secretary of the Union for a Popular Movement and spokesperson to Nicolas Sarkozy in the 2012 French presidential election .,Speculation were that he could eventually try to become President of the Senate or President of the Union for a Popular Movement if Nicolas Sarkozy won the 2007 French presidential election .,"In the 2007 French presidential election , he supported the Union for a Popular Movement ( UMP ) candidate Nicolas Sarkozy , despite having been a minister in a socialist government , and being a member of the Radical Party of the Left ( PRG ) .","A member of President Nicolas Sarkozy Union for a Popular Movement ( UMP ) , of Vosges .","She was a member of the Union for a Popular Movement , part of the European People 's Party .",The former was later associated with the Union for a Popular Movement .
"In the 2017 French legislative election , she stood in Paris 's 2nd constituency , previously held by former prime minister François Fillon .",""" Considering the weak score of Sarkozy in his Gironde 's 2nd constituency , he renounced to be candidate at the 2012 French legislative election .","She decided to become a candidate for the 1988 French legislative election ; she registered in the rural , Western Deux-Sèvres Département .","On 18 May 2017 , Le Pen announced that she would run as a candidate at the 2017 French legislative election in the Pas-de-Calais 's 11th constituency , in her fifth attempt to be elected as a deputy .","Le Pen first stood for parliament in the 1993 French legislative election , in Paris ' 16th constituency ( 17th arrondissement of Paris ) .","She stood in the 2002 French legislative election in Pas-de-Calais ' 13th constituency , Lens , an economically deprived socialist stronghold ."
"In a 9 May meeting with other EU leaders in Sibiu , Romania , he expressed support for the "" Spitzenkandidat "" process of electing a new European Commissioner used in 2014 that had come under fire by other leaders such as President Emmanuel Macron of France and President Dalia Grybauskaitė of Lithuania .","One of the 27 is the President of the European Commission ( Jean-Claude Juncker for 20142019 ) , appointed by the European Council , subject to the Parliament 's approval .","In 2014 , the major groups represented in the European Parliament and the European Council agreed to apply this process to determine the next President of the European Commission , as a way of the Council "" taking account of the results of the European Parliament election "" as required by the Union treaties .","In July 2014 , given the large number of Italian MEPs belonging to the S & amp ; D group following the 2014 European Parliament election , the European Council considered her as a candidate for the position of High Representative , in Jean-Claude Juncker ' s new European Commission .","Nonetheless , on 2 August 2014 , Italian Prime Minister Matteo Renzi formally nominated her by letter to EC President-elect Jean-Claude Juncker , as Italy 's official candidate for EU Commissioner .","Therefore , following the victory of the European People 's Party in the 2014 EP election , its lead candidate Jean-Claude Juncker was elected President of the European Commission ."
"In April 2011 , the Union for a Popular Movement selected him as its candidate in the newly created Fifth constituency for French residents overseas ( covering French citizens resident in Andorra , Monaco , Portugal and Spain ) for the 2012 French legislative election .","On 28 March 2004 the ruling Union for a Popular Movement party suffered an important defeat during the 2004 French regional elections , with all but one "" région "" out of 22 of mainland France going to the opposition ( PS , French Communist Party , Les Verts ) .","Following the election , he became a member of the Union for a Popular Movement ( UMP ) .","In the 2007 French presidential election , he supported the Union for a Popular Movement ( UMP ) candidate Nicolas Sarkozy , despite having been a minister in a socialist government , and being a member of the Radical Party of the Left ( PRG ) .","The Union for a Popular Movement ( UMP ) , Sarkozy 's party , won a majority at the 2007 French legislative election , although by less than expected .","Once a member of the Union for French Democracy political party , he now leads a party called the Mouvement pour la France , which has enjoyed some success in elections for the European Parliament ."
"Following the 2012 French legislative election , André Chassaigne was designated by the 10 deputies of the Left Front to form a parliamentary group , with only 15 deputies now required to form a parliamentary group , again raising the possibility of seeking support from "" progressive "" deputies representing Réunion , Martinique , and Guadeloupe .","In the 2012 French legislative election , the National Front won two seats : Gilbert Collard and Marion Maréchal .","Since 2009 the PCF has been a leading member of the Left Front ( "" Front de gauche "" ) , alongside Jean-Luc Mélenchon ' s Left Party ( PG ) .","After the 1951 French legislative election and in despite of the change of the ballot system , the RPF formed the largest parliamentary group of the Assembly .","In the 2007 French legislative election , the party won eight seats , including a seat in French Guiana ( Taubira ) and Saint-Pierre-et-Miquelon .","In the 2012 French legislative election , the PRG won 12 seats ."
"In the 2017 French legislative election , the PCF and la France Insoumise , the movement founded by Jean-Luc Mélenchon prior to the 2017 French presidential election , failed to establish an alliance to run common candidates in the legislative elections .","In 2016 Jean-Luc Mélenchon , formerly of the ICO , launched the left-wing political platform "" La France Insoumise ' "" ( Unbowed France ) subsequently endorsed by several parties , including his own Left Party and the French Communist Party .","Since 2009 the PCF has been a leading member of the Left Front ( "" Front de gauche "" ) , alongside Jean-Luc Mélenchon ' s Left Party ( PG ) .","During the 2017 French presidential election , the PCF supported Mélenchon 's candidature ; however , tensions between the PCF and Mélenchon 's movement , La France insoumise , have led the two movements to campaign separately for the general elections .","While the French far-left ( LCR / New Anticapitalist Party , Lutte Ouvrière ) has refused to participate in government or engage in electoral alliances with centre-left parties such as the PS , the PCF has participated in governments in the past and still enjoys a "" de facto "" electoral agreement with the PS ( mutual withdrawals , the common practice since 1962 and in 1934-39 ) .","After the 2017 2017 French presidential election and 2017 French legislative election elections , negotiations to merge the PR and the PRG began ."
"In the 2012 French presidential election , Sarkozy was defeated by Socialist François Hollande by a margin of 3.2 % .",Sarkozy was defeated in 2012 French presidential election .,"Endorsing Nicolas Sarkozy for the 2012 French presidential election , he deplored the role of biased media in the campaign and dismissed François Hollande "" s economic program as "" "" dangerous "" .",He won the 2007 French presidential election by a 53.1 % to 46.9 % margin to Socialist Ségolène Royal .,"In the 2012 French presidential election , François Hollande , candidate of the Socialist Party , defeated Sarkozy by a 3.2 % margin .","In 2011 , Hollande announced that he would be a candidate in the primary election to select the Socialist Party presidential nominee ; he won the nomination and was 2012 French presidential election President of France on 6 May 2012 during the second round of voting with 51.6 % of the vote against incumbent Nicolas Sarkozy ."
