tokens,prompt,output,ner_tags
"Starting in September he traveled on the Silk Road via cities Mashhad , Ashgabat , Bukhara , Samarkand , Tashkent and Kashgar to the western outskirts of the Taklamakan Desert .","
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: Starting in September he traveled on the Silk Road via cities Mashhad , Ashgabat , Bukhara , Samarkand , Tashkent and Kashgar to the western outskirts of the Taklamakan Desert .
","1. September | False | as it is a month, which is a part of a date and not an entity according to the given definition.
2. Silk Road | True | as it is a historical location (location)
3. Mashhad | True | as it is a city, which is a location (location)
4. Ashgabat | True | as it is a city, which is a location (location)
5. Bukhara | True | as it is a city, which is a location (location)
6. Samarkand | True | as it is a city, which is a location (location)
7. Tashkent | True | as it is a city, which is a location (location)
8. Kashgar | True | as it is a city, which is a location (location)
9. Taklamakan Desert | True | as it is a geographical location😏 (location)","[0, 0, 0, 0, 0, 0, 0, 35, 36, 0, 0, 35, 0, 35, 0, 35, 0, 35, 0, 35, 0, 35, 0, 0, 0, 0, 0, 0, 35, 36, 0]"
"She opened the Ogino Hospital in Yushima , specializing in obstetrics and gynecology , in Tokyo the same year as the first registered woman doctor in Japan .","
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: She opened the Ogino Hospital in Yushima , specializing in obstetrics and gynecology , in Tokyo the same year as the first registered woman doctor in Japan .
","1. Ogino Hospital | True | as it is an organisation (organisation)
2. Yushima | True | as it is a location (location)
3. obstetrics and gynecology | False | as they are medical specialties, not entities
4. Tokyo | True | as it is a location (location)
5. the first registered woman doctor in Japan | True | as it is a person (person), although not named specifically
6. Japan | True | as it is a country (country)","[0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 51, 52, 52, 52, 52, 52, 21, 0]"
It was reshuffled on 16 February when Julie Bishop stepped down from the role of Shadow Treasury ..,"
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: It was reshuffled on 16 February when Julie Bishop stepped down from the role of Shadow Treasury ..
","Answer:
1. 16 February | False | as it is a date
2. Julie Bishop | True | as it is a politician (politician)
3. Shadow Treasury | True | as it is a political entity (misc), referring to a group or role within a political organization.","[0, 0, 0, 0, 0, 0, 0, 57, 58, 0, 0, 0, 0, 0, 0, 41, 42, 0]"
"Malenkov , Kaganovich , Molotov and Bulganin attempted to oust Khrushchev in the summer of 1957 and won a vote in the Presidium to oust Khrushchev but Georgy Zhukov the defence minister and war hero , supported Khrushchev 's demands that the matter be sent to the Central Committee which overturned the Presidium vote .","
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: Malenkov , Kaganovich , Molotov and Bulganin attempted to oust Khrushchev in the summer of 1957 and won a vote in the Presidium to oust Khrushchev but Georgy Zhukov the defence minister and war hero , supported Khrushchev 's demands that the matter be sent to the Central Committee which overturned the Presidium vote .
","1. Malenkov | True | as it is a politician (politician)
2. Kaganovich | True | as it is a politician (politician)
3. Molotov | True | as it is a politician (politician)
4. Bulganin | True | as it is a politician (politician)
5. Khrushchev | True | as it is a politician (politician)
6. summer of 1957 | False | as it is a time period, not an entity
7. Presidium | True | as it is a political entity (misc)
8. Georgy Zhukov | True | as it is a politician (politician)
9. defence minister | False | as it is a job title, not an entity
10. war hero | False | as it is a description, not an entity
11. Central Committee | True | as it is a political entity (misc)","[57, 0, 57, 0, 57, 0, 57, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 57, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 42, 0, 0, 0, 0, 0, 0]"
"Radelet has served as an economic adviser to President Ellen Johnson Sirleaf of Liberia since 2005 , and worked in a similar role for the Government of Malawi from 2012-14 .","
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: Radelet has served as an economic adviser to President Ellen Johnson Sirleaf of Liberia since 2005 , and worked in a similar role for the Government of Malawi from 2012-14 .
","1. Radelet | True | as it is a person (person), presumably a politician or an economist in this context
2. economic adviser | False | as it is a job title, not an entity
3. President Ellen Johnson Sirleaf | True | as it is a politician (politician)
4. Liberia | True | as it is a country (country)
5. 2005 | False | as it is a date, not an entity
6. Government of Malawi | True | as it is an organisation (organisation)
7. 2012-14 | False | as it is a time period, not an entity.","[51, 0, 0, 0, 0, 0, 0, 0, 57, 58, 58, 58, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
The film 's sets were designed by the art director Walter Haag .,"
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: The film 's sets were designed by the art director Walter Haag .
","1. The film | False | as it is not a specific entity, it's a general term
2. Walter Haag | True | as it is a person (person)
3. art director | False | as it is a job title, not a specific entity
4. Walter Haag (second mention) | True | as it is a person (person), even though it's a repeat mention, it's still an entity.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 52, 0]"
"abgeordnetenwatch.de is based in Hamburg ; the project started in December 2004 for the Hamburgische Bürgerschaft ( "" Hamburg Parliament "" ) after a successful referendum to reform and democratize the electoral system .","
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: abgeordnetenwatch.de is based in Hamburg ; the project started in December 2004 for the Hamburgische Bürgerschaft ( "" Hamburg Parliament "" ) after a successful referendum to reform and democratize the electoral system .
","1. abgeordnetenwatch.de | True | as it is an organisation (organisation)
2. Hamburg | True | as it is a location (location)
3. Hamburgische Bürgerschaft | True | as it is a political entity (misc), equivalent to Hamburg Parliament
4. ""Hamburg Parliament"" | True | as it is a political entity (misc)
5. December 2004 | False | as it is a date, not an entity
6. referendum | False | as it is an event or process, not a defined entity in this context
7. electoral system | False | as it is a concept, not an entity","[0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"He attended residential school s in Norway House , Brandon and Birtle , Manitoba , then secondary school at Garden Hill and Winnipeg .","
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: He attended residential school s in Norway House , Brandon and Birtle , Manitoba , then secondary school at Garden Hill and Winnipeg .
","1. Residential schools | True | as it is an organisation (organisation), although not specifically named, residential schools are institutions
2. Norway House | True | as it is a location (location)
3. Brandon | True | as it is a location (location)
4. Birtle | True | as it is a location (location)
5. Manitoba | True | as it is a location (location)
6. secondary school | True | as it is an organisation (organisation), although not specifically named, secondary schools are educational institutions
7. Garden Hill | True | as it is a location (location)
8. Winnipeg | True | as it is a location (location)","[0, 0, 0, 0, 0, 0, 35, 36, 0, 35, 0, 35, 0, 35, 0, 0, 0, 0, 0, 35, 36, 0, 35, 0]"
"Colmes was married to Dr. Jocelyn Elise Crowley , a professor of public policy at Rutgers University , whose sister is Monica Crowley , the conservative radio commentator , pundit and television personality .","
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: Colmes was married to Dr. Jocelyn Elise Crowley , a professor of public policy at Rutgers University , whose sister is Monica Crowley , the conservative radio commentator , pundit and television personality .
","1. Colmes | True | as it is a person (person), presumably referring to Alan Colmes, a well-known American radio and television host.
2. Dr. Jocelyn Elise Crowley | True | as it is a person (person), a professor of public policy at Rutgers University.
3. professor of public policy | False | as it is a job title, not an entity.
4. Rutgers University | True | as it is an organization (organization), an academic institution where Dr. Jocelyn Elise Crowley works.
5. Monica Crowley | True | as it is a person (person), a conservative radio commentator, pundit, and television personality.
6. conservative radio commentator | False | as it is a job title, not an entity.
7. pundit | False | as it is a job title, not an entity.
8. television personality | False | as it is a job title, not an entity.","[51, 0, 0, 0, 51, 52, 52, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Along with Pitt he was an advocate of a conciliatory policy towards Britain 's British America and a long-term critic of the North Government ' s measures in America .,"
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: Along with Pitt he was an advocate of a conciliatory policy towards Britain 's British America and a long-term critic of the North Government ' s measures in America .
","1. Pitt - True | as it is a person (politician)
2. conciliatory policy - False | as it is an abstract concept
3. Britain - True | as it is a country (country)
4. British America - True | as it is a location (location)
5. North Government - True | as it is an organisation (organisation)
6. measures - False | as it is an abstract concept
7. America - True | as it is a location (location)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Oregon 's 1st congressional district is represented by Democrat Suzanne Bonamici , the winner of a January 2012 special election with 53.8 % of the vote .","
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: Oregon 's 1st congressional district is represented by Democrat Suzanne Bonamici , the winner of a January 2012 special election with 53.8 % of the vote .
","1. Oregon's 1st congressional district | True | as it is a location (location)
2. Democrat | True | as it is a political party (politicalparty)
3. Suzanne Bonamici | True | as it is a politician (politician)
4. January 2012 special election | True | as it is an election (election)
5. 53.8 % of the vote | False | as it is a percentage and not an entity based on the given definition.","[0, 0, 0, 0, 0, 0, 0, 0, 55, 57, 58, 0, 0, 0, 0, 0, 25, 26, 26, 26, 0, 0, 0, 0, 0, 0, 0]"
"William Randolph Hearst ' s "" New York Journal "" was hostile to McKinley throughout the campaign ; prior to the Republican convention , Alfred Henry Lewis accused Hanna of acting on behalf of a syndicate , controlling McKinley .","
Dfn: An entity is a person (person), organisation (organisation), politician (politician), political party (politicalparty), event (event), election (election), 
country (country), location (location) or other political entity (misc). Dates, times, abstract concepts, adjectives, and verbs are not entities.

Example 1: Sitting as a Liberal Party of Canada Member of Parliament (MP) for Niagara Falls, she joined the Canadian Cabinet after the Liberals defeated the 
Progressive Conservative Party of Canada government of John Diefenbaker in the 1963 Canadian federal election.

Answer:
1. Liberal Party of Canada | True | as it is a political party (politicalparty)
2. Parliament | True | as it is an organisation (organisation)
3. Niagara Falls | True | as it is a location (location)
4. Canadian Cabinet | True | as it is a political entity (misc)
5. Liberals | True | as it is a political group by not the party name (misc)
6. Progressive Conservative Party of Canada | True | as it is a political party (politicalparty)
7. government | False | as it is not actually an entity in this sentence
8. John Diefenbaker | True | as it is a politician (politician)
9. 1963 Canadian federal election | True | as it is an election (election)

Example 2: The MRE took part to the consolidation of The Olive Tree as a joint electoral list both for the
2004 European Parliament election and the 2006 Italian general election, along with the Democrats of the Left
and Democracy is Freedom - The Daisy.

Answer:
1. MRE | True | as it is a political party (politicalparty)
2. consolidation | False | as it is an action
3. The Olive Tree | True | as it is a group or organisation (organisation)
4. 2004 European Parliament election | True | as it is an election (election)
5. 2006 Italian general election | True | as it is an election (election)
6. Democrats of the Left | True | as it is a political party (politicalparty)
7. Democracy is Freedom - The Daisy | True | as it is an political party (politicalparty)

Q. Given the paragraph below, identify a list of possible entities and for each entry explain why it either is or is not an entity.

Paragraph: William Randolph Hearst ' s "" New York Journal "" was hostile to McKinley throughout the campaign ; prior to the Republican convention , Alfred Henry Lewis accused Hanna of acting on behalf of a syndicate , controlling McKinley .
","1. William Randolph Hearst - True | as it is a person (person), specifically a politician
2. New York Journal - True | as it is an organisation (organisation)
3. McKinley - True | as it is a person (person), specifically a politician
4. campaign - False | as it is an event, but not a specific named event
5. Republican convention - True | as it is an event (event)
6. Alfred Henry Lewis - True | as it is a person (person)
7. Hanna - True | as it is a person (person), assuming it refers to a person and not just a surname
8. syndicate - False | as it is an abstract concept, not a specific named entity
9. controlling McKinley - False | as it is a verb phrase, not an entity.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
